,0,1,2
0,0.033558555,0.0034821376,0.0068243737
1,0.008610704,0.0060589737,0.0049208887
2,0.004698924,-0.011659174,-0.0025015143
3,-0.006138433,-0.022071661,-0.0046168235
4,0.005621217,0.009871055,0.0041133566
5,0.03373562,0.00465427,0.0081628505
6,0.0046802466,0.007359182,0.0017857255
7,0.005042283,-0.00034934017,0.0023419156
8,0.022787388,0.0007952278,0.0056265136
9,-0.019972948,-0.018317081,-0.00777319
10,0.023769407,0.019731713,0.0085280845
11,0.017976247,0.012791748,0.008114724
12,0.02659128,-0.0022049076,0.006432464
13,-0.00011735351,-0.031083442,-0.0059175445
14,0.0016440685,-0.0067408127,-0.0013962828
15,-0.016950268,-0.015480974,-0.0088643525
16,0.023370454,-0.00031593902,0.0039812317
17,-0.016813202,-0.04600276,-0.0142043065
18,0.014884853,0.008487437,0.007084039
19,0.037100755,0.03290369,0.0154442
20,0.0122214835,-0.003395668,0.0025045038
21,0.0031250583,0.0019740062,0.0035309484
22,0.027441755,0.010106957,0.010496731
23,-0.009994315,-0.016962927,-0.005850698
24,0.019989828,-0.0064102537,0.0033790707
25,0.013844492,-0.015201832,-0.0015759704
26,-0.035976022,-0.054943126,-0.018235091
27,-0.014197737,-0.036717657,-0.008705945
28,0.0014006693,-0.020515237,-0.0021577831
29,-0.005976998,-0.014764994,-0.0059641586
30,0.003791126,-0.015891464,-0.00567311
31,-0.01832591,-0.033486106,-0.011035019
32,0.014122805,-0.0005823859,0.004703196
33,0.014130429,-0.00071489706,0.0017872388
34,0.024749067,0.0019233814,0.0075527416
35,0.012655562,0.022966584,0.0105017
36,0.016157804,-0.0068703713,0.0018730564
37,-0.014312654,-0.033715516,-0.009647215
38,0.011955229,0.0049446397,0.003745388
39,0.028395163,0.016329158,0.013371424
40,0.0020378514,-0.0105768535,-0.0020832168
41,0.019688474,0.009321358,0.0052651577
42,0.018573958,-0.0023005835,0.0047839917
43,0.015352706,-0.020197395,0.00018463505
44,-0.005097588,-0.00578934,-0.006317048
45,0.031097794,-0.00013891346,0.006778834
46,0.038805913,0.020917336,0.015526062
47,0.031426415,0.012253063,0.010874357
48,0.031752042,0.019876702,0.012441499
49,-0.0043452512,-0.021971175,-0.005177941
50,0.027316244,0.009819186,0.01012802
51,-0.024230948,-0.022476666,-0.01228216
52,0.0034947535,-0.0027829316,-0.0005550713
53,0.0031920415,-0.0033731244,-0.0009196619
54,0.029477604,-0.002088757,0.007817989
55,0.021999551,-0.002718168,0.0047061234
56,0.008213425,0.0039338483,0.0047088615
57,0.035323866,0.0061714514,0.010496151
58,0.015072893,0.012964517,0.00492431
59,0.0343699,0.022150474,0.014793191
60,0.021372063,0.004005684,0.005576335
61,-0.013001911,-0.01230245,-0.0061490433
62,-0.017491,-0.045905787,-0.013437968
63,0.023055548,0.003855391,0.0046304115
64,-0.0043396177,-0.023292651,-0.005478667
65,0.022636045,-0.0119744055,0.0012910708
66,0.020229137,-0.006968531,0.0034583365
67,0.023322953,0.0056669232,0.00713967
68,0.0038996013,-0.017105967,-0.0061042197
69,0.004355183,-0.016746698,-0.0024322842
70,0.013956678,-0.018636996,-0.00035552375
71,-0.035276838,-0.050804324,-0.016525116
72,0.01959388,0.00987788,0.006764926
73,0.023135956,-0.007866304,0.004695459
74,0.009056892,-0.01603668,-0.0028158054
75,0.007708959,0.003730291,0.0034335922
76,0.036737442,-0.0020527772,0.005418689
77,0.026917662,0.015783483,0.010488148
78,-0.016113916,-0.039896708,-0.011163864
79,0.02812428,0.0038396553,0.005159376
80,0.027557692,-0.00029206922,0.007535137
81,0.017981611,0.00040533816,0.003934631
82,0.026678026,0.010120426,0.005097718
83,-0.015396047,-0.038092595,-0.015016376
84,-0.0059965006,0.007100632,-0.0011178489
85,0.009305241,-0.0054611973,0.0034552738
86,0.012724944,-0.005489113,-0.00029037116
87,0.021227218,0.0075759017,0.0067737
88,0.00027837345,-0.031772867,-0.00715455
89,-0.026433993,-0.05085987,-0.017734945
90,0.0452033,0.030333158,0.01913118
91,0.007054309,-0.021851081,-0.0024324593
92,0.009750017,-0.0067663407,0.0007141369
93,-0.010920316,-0.031519644,-0.008374332
94,0.024267836,0.00022123649,0.0040308074
95,0.026857171,0.016646435,0.011308469
96,0.031457547,0.013450989,0.012574733
97,0.005833802,-0.0051559233,-0.00034305145
98,0.024679352,0.008755821,0.007502247
99,0.00042225304,-0.0039977115,0.0014841385
100,0.02791847,0.036720593,0.013768577
101,-0.009491618,-0.021004995,-0.0073949005
102,0.017206147,0.008005425,0.006261863
103,0.016291415,0.0039475346,0.005590459
104,0.02427757,0.003393299,0.0070777535
105,-0.004037595,-0.023864545,-0.0060453378
106,0.03711652,0.0005186973,0.0076550315
107,-0.021895042,-0.048880424,-0.0138698695
108,0.01081791,-0.016392946,-0.003712821
109,0.017562525,0.0049088444,0.0035586613
110,-0.0036695765,-0.03306941,-0.0052650147
111,0.0012057206,-0.007349696,-0.002632474
112,0.029435705,0.012232167,0.012227843
113,0.017138675,0.0076650083,0.0067991177
