0,1,2
-0.0122092311666666,0.0206583706666666,-0.0009888743333333
-0.0090316576666666,0.0202434356666666,0.0002941155333333
-0.0089026203333333,0.0219064356666666,-0.0002643834333333
-0.0119365153333333,0.0151839813333333,-0.0077512386666666
-0.0077809186,0.0075460888666666,-0.0026960321
-0.0234999609,0.0190138626666666,-0.0017623928666666
-0.0017373374,0.0122409906666666,0.0019406480666666
-0.0015874006666666,0.016906024,-0.0023950360666666
-0.0137739649999999,0.0258458663333333,-0.0005067936666666
-0.0181819664333333,0.015507292,-0.0037746099533333
-0.0230277596666666,0.0135355073333333,0.0001538712333333
-0.0352294856666666,0.0120330551,-0.0073070956666666
-0.0259280486666666,0.0034751179,-0.0062464127333333
-0.0126176154333333,0.0123509344333333,-0.0024968907666666
-0.0044601513333333,0.0382848949999999,-0.0003826204333333
-0.0211545434666666,0.0071691665333333,-0.0006374897633333
-0.0096722565,0.0238971186666666,6.17785000000002e-05
-0.0157255103333333,0.0135224783333333,-0.0021091098
-0.0091710327666666,0.0200949613333333,0.0045777147
-0.0047158383333333,0.0205561376666666,-0.0004573341666666
-0.0095598588,0.016869938,-0.0065167814999999
-0.013984955,0.0266015836666666,-0.0035418109999999
0.0001389437666666,0.0127083829999999,0.0005357628499999
-0.0286244216666666,0.0042458883333333,-0.0053925151666666
-0.0197912808,0.0204818421,-0.0055455356666666
-0.0063735653666666,0.028316154,0.0026625187666666
-0.0069257118333333,0.0251741137999999,-0.0022444073333333
-0.0346243613333333,0.0220309456666666,-0.0006509635
-0.0140196113333333,0.0190038026666666,0.0014196822333333
-0.0026618592333333,0.0286641893333333,0.00465526409
-0.0224046295666666,-0.0016952443333333,-0.0018002677333333
-0.0049066635,0.0142363869999999,-0.00342894533
0.0008159278,0.016742365,-0.003351702
-0.0157402673666666,0.030887072,0.0024645259799999
-0.0085986541333333,0.0202485793333333,0.0021642063333333
-0.0161964683333333,0.0335653875933333,-0.0016000672333333
-0.0025583569999999,0.0089736878333333,-0.0016301087933333
-0.011908573,0.0245218013333333,-0.0042114046666666
-0.0094960339533333,-0.0038929093333333,-0.0036516412
-0.0176705169,0.007795467,-0.002427869
-0.0095761337666666,0.0292725433333333,-0.0024646868333333
-0.0250939384666666,0.0303206606666666,-0.0042382875666666
-0.03007869814,0.0294252031,-0.002018117
-0.0245287467666666,0.012883718,-0.0039858386666666
0.0014931713333333,0.0121558426666666,0.0044769719
-0.0278709439899999,0.0206392348666666,-0.0112399160999999
6.640700000000097e-05,0.0359361456666666,0.0091038511333333
-0.017375262,0.0042429178333333,-0.0073918359333333
-0.0128183643333333,0.038151022,-0.0008747487666666
-0.0159640282333333,0.0061607783333333,-0.0001085605333333
-0.0189540985566666,0.0138964286666666,-0.0083077245666666
-0.0131456972866666,0.0047353628333333,-0.0017463978666666
-0.0220518896666666,0.0217064348333333,-0.00390296
-0.0155708247,0.0199219903333333,0.0011149382
0.0071825693333333,0.0428794266666666,0.0085045732666666
0.0024420335,0.0177142613333333,-0.0011452185
0.0034626724999999,0.014876183,0.0066901777333333
-0.0068889108333333,0.010575235,0.0037076004666666
-0.026135816,0.004260665,-0.0043966659333333
-0.0212162446666666,0.0166185036666666,-0.0044970683333333
-0.0299505986666666,0.0352549638,-0.0061529106666666
-0.0053815215666666,0.0036920128666666,0.0012945553
-0.0169041833333333,0.006785798,-0.0079225126666666
-0.0228001192333333,0.0215678643333333,0.0005638951333333
-0.0120080606666666,0.0200915393333333,0.0010082566666666
0.0003699649666666,0.0153002363333333,0.0008974143333333
-0.0182628128,0.0174177549666666,-0.0005017964
-0.0110119819,0.0043572276666666,-0.004583825
-0.0006577489999999,0.0061395943333333,-0.0030014493333333
-0.0077378255,0.024720215,-0.0009932913999999
-0.0099676643333333,0.032981664,0.0031562061666666
-0.011037263,0.0141692426666666,8.052366666666648e-05
-0.0021845441666666,0.0121648102,-0.0005494428666666
0.0328917056666666,0.0146525453333333,0.0042298850666666
-0.0168276715666666,0.0215845500666666,-0.0061258035666666
-0.0022003039,0.0164557413333333,0.0075803546
